"","dF/dx","Std. Err.","z","P>|z|"
"famsingleparent0017.hi.pct",0.0112427131139015,0.0185365363198017,0.606516391192862,0.544171901256897
"fam0017.whnh.pct",-0.0153400705366691,0.014046433415096,-1.09209719530531,0.274790382085536
"famsingleparent0017.ot.pct",0.0146679515605572,0.0271602084914526,0.540052981006139,0.589160495344772
"famhh.married.wh.pct",-0.015505818797421,0.0297305565178591,-0.521544855310957,0.601987266874208
"SNAP.cumulative",5.12076166483916e-07,3.42979457190254e-07,1.49302284947014,0.135431205857885
"fampov0017.bl.pct",0.0119010902579473,0.0139480097262357,0.853246484017124,0.393522630526486
"famhh.married.whnh.pct",-0.0192035923427809,0.0324208813108855,-0.592321724959807,0.553635170805015
"pop2599nohs",1.01247236938712e-05,1.06343257837572e-05,0.952079511174626,0.341056659108844
"famsingleparent0017.pct",0.0174876903704594,0.0118409313287221,1.47688470484076,0.139706545576425
"fampov0017.hi.pct",0.0317062493758313,0.0159543635678288,1.98730894159674,0.0468881713977065
"agghhincome.whnh.pct",-0.0522292112536229,0.0381631838659789,-1.36857583573323,0.171131901723733
"famhh.married.pct",0.0143642411901767,0.0146935037504346,0.977591283478036,0.328276510132284
"`ADHD/ADD`",0.127067149074533,0.0779741183879917,1.62960674261501,0.1031846384377
"nprior.Dismissed",0.025204341655287,0.0349462123162981,0.721232430775688,0.470766521580846
"fam0017.pi.pct",-0.250028373606894,0.392502539787574,-0.637010842636104,0.524117781043268
"fampov0017.whnh.pct",0.0292889166003233,0.0190929378749919,1.53401832615222,0.125025144366594
"nprior.Diverted",-0.0125430312888946,0.0407817924997085,-0.307564491898787,0.75841374260495
"completeplumbing",-3.97623156523414e-06,5.75982948943056e-06,-0.690338415838634,0.489981394892092
"fam0017.as.pct",0.035487552159679,0.0510939018648278,0.694555531373659,0.487333888460346
"weekend.off",0.0549608281583964,0.0369496394119652,1.48745235496395,0.136895378012431
"famsingleparent0017.as.pct",0.066859674342155,0.0498826531659347,1.3403391780254,0.180135099780747
"pop2599nohs.pct",0.0124777815602391,0.0132168279286594,0.944082924253124,0.345127274525357
"agghhincome.wh.pct",0.0685862288752785,0.0408952885346685,1.67711810657933,0.0935193887773461
"fampov0017.na.pct",0.0233964906267746,0.0199954662615827,1.17008977538705,0.241964842692057
"agghhincome",5.13725038266513e-11,5.76246619553234e-11,0.891502042415113,0.372659896338243
"famhh.married.as.pct",-0.0254711697272967,0.0420514564190136,-0.60571432945138,0.544704466975233
"fampov0017.wh.pct",-0.0098997344361365,0.0165748163586345,-0.597275663387927,0.550323349949523
"famhh.married.mr.pct",0.00754571083931816,0.0371280888010133,0.203234561298297,0.838951700474507
"fampov0017",5.6439250902145e-05,5.45105698460618e-05,1.03538178121289,0.300490650644112
"fam0017.hi.pct",-0.0663620067988736,0.0331273046646453,-2.00324196220218,0.0451513236368265
"famhh.married.bl.pct",-0.0316148733573552,0.0275150131757444,-1.14900447822518,0.250554134085912
