"","dF/dx","Std. Err.","z","P>|z|"
"Charge_TypeRSG",-0.509463895662287,0.0376060808932231,-13.5473807310268,8.21080226074705e-42
"Charge_TypeSchool",-0.603176195363614,0.311315856045594,-1.93750553866834,0.0526835769952474
"Charge_TypeSex",-0.518353963116711,0.148700978540193,-3.48588131837078,0.000490518574116121
"Charge_TypeShoplifting",-0.611674806435148,0.327469054308844,-1.86788583039136,0.0617779863481797
"Charge_TypeStatus",-0.694611349286498,0.646983786492719,-1.07361477024327,0.28299537489128
"Charge_TypeTelephone",-0.510219682852815,0.0388880599274643,-13.1202143743992,2.52220459207837e-39
"Charge_TypeThreat",-0.507599127933093,0.032954777073482,-15.4028997617328,1.56491388395333e-53
"Charge_TypeTraffic",-0.517674864556922,0.0651055075668087,-7.95132215236483,1.84531390986977e-15
"Charge_TypeTrespassing",-0.525570114466628,0.0785858230281492,-6.68784895563632,2.26474703718461e-11
"Charge_TypeVandalism",-0.504558371659669,0.0164544054615591,-30.664029328706,1.71813514856675e-206
"Charge_TypeVehicle",-0.511892496211831,0.0570836498967867,-8.96741005765025,3.03568212945231e-19
"Charge_TypeWeapons",-0.548259094036258,0.174967845017345,-3.13348486392975,0.00172743827629118
"nprior",-0.0591681592383609,0.0107577542555725,-5.50004748506983,3.79688982111296e-08
"nprior.cat1",0.305659773480678,0.00728591604310198,41.9521404957809,0
"nprior.cat2",0.389184981855165,0.00880024616486195,44.2243290203769,0
"nprior.cat3",0.408210281129362,0.0101820376941711,40.0912168458236,0
"nprior.cat4 or more",0.412333579162423,0.0160641562714198,25.6679262947671,2.66731590952279e-145
"chdesc.truant",0.466887255893732,0.00731111920867238,63.8598882835769,0
"off2ref",-4.67132567227603e-05,2.38130984424659e-05,-1.96166226900808,0.0498018174027162
"fam.mobilehome.pct",-0.00320545051775224,0.00121899418977106,-2.62958637920518,0.00854888106205023
"fam0017",-7.75242331423294e-06,1.78273025914738e-06,-4.348623845057,1.36994449745066e-05
"fam0017.ot.pct",-0.00256839353092421,0.00741114769510403,-0.34655813601191,0.728923301483147
"famsingleparent0017.whnh.pct",0.00440859367898461,0.00171194174153146,2.57520076298905,0.0100181917911589
"fampov0017.pi.pct",-0.09281121583398,0.0266363574409125,-3.48438092707921,0.000493276893114656
"fam.mobilehome",-1.5059564317478e-05,2.94017066426149e-06,-5.12200346072791,3.02306341358202e-07
"refsrcJJ",0.0689549919518786,0.0240103357237251,2.87188787134462,0.0040802771528365
"refsrcLegal",0.114496159697099,0.0168770437930749,6.78413596011877,1.16783311474902e-11
"refsrcSchool",0.0410763786512885,0.00628774951211758,6.53276320440681,6.45671874858715e-11
"refsrcFamily",0.201619370154239,0.0191211440941965,10.5443151916539,5.39645550355178e-26
