"","dF/dx","Std. Err.","z","P>|z|"
"Charge_TypeVandalism",-0.502045252473716,0.0701648096476953,-7.15522859670733,8.35336022582035e-13
"Charge_TypeVehicle",-0.51476896420812,0.447377374856986,-1.15063700834821,0.24988160112328
"Charge_TypeWeapons",-0.56136713046059,1.54842145592792,-0.362541560187941,0.716947372229747
"nprior",-0.119312298681133,0.035850893902619,-3.32801460976729,0.000874672793412959
"nprior.cat1",0.349920652184764,0.0235507187322917,14.8581729569454,6.15818378500075e-50
"nprior.cat2",0.43175653235535,0.0296160824810462,14.5784484707478,3.85171232567745e-48
"nprior.cat3",0.438794519865993,0.0331119566046705,13.2518450994859,4.40244815973064e-40
"nprior.cat4 or more",0.404496854244873,0.0452171096569187,8.94565922753493,3.69736210655304e-19
"chdesc.truant",0.473119428673038,0.0332438143442977,14.2318033596585,5.81623223535159e-46
"off2ref",0.000160766688879338,0.000114996365679979,1.39801538882309,0.162108446065687
"fam.mobilehome.pct",-0.00328973610876699,0.00525886153195871,-0.625560511296005,0.531603246686629
"fam0017",-7.01380147460072e-06,7.068004999819e-06,-0.992331142207785,0.321036016507836
"fam0017.ot.pct",-0.0181126720605063,0.02667058071526,-0.679125522382899,0.497058332321663
"famsingleparent0017.whnh.pct",0.016899081504608,0.00714392076668098,2.36551916748921,0.018004811267439
"fampov0017.pi.pct",-0.0220411171653366,0.105336989426905,-0.209243849527627,0.834257882997955
"fam.mobilehome",3.53756999932585e-06,1.25880926349427e-05,0.28102510061819,0.7786911477904
"refsrcJJ",0.0771637306157838,0.0954801786297999,0.808164916772586,0.418995651081068
"refsrcLegal",0.355472667338972,0.0475915625446032,7.46923715744404,8.06610522448812e-14
"refsrcSchool",0.0701137114039779,0.0219009431347759,3.2014014635126,0.00136760841466694
"refsrcFamily",0.0991415331490987,0.0680463074887932,1.45697153611791,0.145124237502128
"refsrcOther",0.126717884614772,0.11851573633512,1.0692072507271,0.28497629225737
"sexM",0.0904619329443351,0.0215222619388229,4.20317962867813,2.63191562656782e-05
"fampov0017.pct",-0.0325560386123204,0.00747020828338983,-4.35811658487614,1.31186500237233e-05
"famsingleparent0017.pi.pct",-0.0674629769955196,0.15980565987889,-0.422156368220293,0.67291088640891
"famsingleparent0017.hi.pct",-0.0150444987982273,0.0121808500313544,-1.23509432917257,0.216795399672193
"fam0017.whnh.pct",-0.0145154719142855,0.0109935920347293,-1.32035751994711,0.186715679506517
"famsingleparent0017.ot.pct",0.0339302069357782,0.0161465269216506,2.10139351331845,0.0356064368995617
"famhh.married.wh.pct",0.0119908434843343,0.0260955265989066,0.459498046107135,0.645876554841737
"SNAP.cumulative",-2.28762911194853e-07,3.40276715738381e-07,-0.672284939327836,0.501402315795653
"fampov0017.bl.pct",0.00568779977767643,0.0101504241739106,0.560350944967961,0.575240084616942
"famhh.married.whnh.pct",-0.0102077322733488,0.0243728764579725,-0.418815246979591,0.675351160971756
